793120,Sugun baby poko pants L,73.00,95.00,95.00,13.00
RS.300,Kaju 200g,280.09,300.00,300.00,6.00
dawat jeera,Dawat Jeera,1550.00,1625.00,1625.00,0.00
tomato,Tomato,61.00,70.00,70.00,29.00
marcha,Marcha Small,8.00,12.50,15.00,3.00
plasticglass,Plastic glass,0.75,0.90,2.00,872.00
paperplares12,Plates12,75.00,90.00,90.00,1.00
paperplateno6,plates no.7,35.00,40.00,40.00,0.00
paperplatesno4,plates no.6,25.00,30.00,30.00,1.00
paperplatesno.5,Plates no.10,65.00,70.00,70.00,4.00
khullanun,Nunn khulla,11.50,12.00,15.00,72.00
8901741001573,Wai Wai Xpress,15.75,16.25,20.00,434.00
mamacarton,Mama Carton,232.63,240.00,240.00,103.00
ganesh laxmi usina,Ganesh laxmi Usina,64.00,66.00,70.00,195.00
makaikochakhla,Chyakhla,39.00,39.50,40.00,548.50
"chiura ",Chiura,48.75,55.00,60.00,58.00
RS.100,"Pasta ",85.00,100.00,100.00,5.00
newtela,Newtela,190.00,200.00,200.00,0.00
RS.110,Chana,97.00,105.00,110.00,80.00
RS.100C,Seto Matar,87.00,90.00,90.00,51.50
Bhuja,Bhuja,64.00,80.00,80.00,7.00
Finger Chips,Finger Chips,70.00,80.00,80.00,2.00
Rs.80,"cuting Chips ",72.50,80.00,80.00,14.00
8906057900060,Chicken Masala 50gm,45.00,55.00,55.00,50.00
820294212411,Moong dal,155.00,47.00,170.00,0.00
na,RN Jeera Masina,1560.00,1600.00,1600.00,46.00
8906057903559,Century Bikaneri Bhujiya,130.00,160.00,160.00,0.00
dahicup,Dahi cup,30.00,35.00,35.00,2.00
Mohi,"Mohi ",20.00,20.00,25.00,4.00
6739225235822,Lighter,11.00,15.00,15.00,83.00
khudikaloo50kg,Kaloo Khudi 50kg,1525.00,1600.00,1600.00,0.00
8901023007477,Godrej No1 Lime,20.00,35.00,35.00,14.00
Label 180ml,Label 180ml,216.61,230.00,230.00,52.00
na,Trital Namkin,7.50,8.33,10.00,96.00
Makaiko pitho,Pitho,37.00,38.00,40.00,409.00
bread,Pauroti,25.00,30.00,30.00,23.00
8901314310033,Colgate Herbal200g,151.25,165.00,165.00,11.00
8902434111111,Chocofun,4.06,4.18,5.00,0.00
B1,B1,74.50,75.50,78.00,532.00
b2,B2,73.50,74.50,78.00,546.00
b3,B3,72.50,73.50,78.00,523.00
g2,G2,42.00,43.00,45.00,466.00
g3,G3,42.00,43.00,45.00,254.50
p2,P2,52.50,53.00,55.00,702.03
na,Kurmure 5Cartoon,240.00,250.00,250.00,12.00
Atals chamal,"Atals Chamal ",51.50,52.00,55.00,0.00
Hulas chiura,Hulas Chiura,62.50,75.00,75.00,24.00
Choker 50kg,Choker 50kg,2050.00,2100.00,2100.00,10.00
8906057900046,Chat Masala,41.00,55.00,55.00,20.00
8906057900558,Jeera Dhulo 50g,31.20,40.00,40.00,45.00
Chiura Bhus,Bhus,22.30,23.00,25.00,1943.50
kalo khudi,Kaloo khudi,30.50,32.00,35.00,0.00
6926719110066,White Rabbit 108g,150.00,160.00,160.00,0.00
8903622131133,Mamy Poko Pants (L),82.35,85.00,90.00,4.00
8902967204465,Signature Red 750ml,2120.33,2300.00,2300.00,2.00
Kodo,"Kodo ",46.00,47.00,50.00,218.25
na,khursani 100g,34.23,60.00,60.00,9.00
khanekapur,khane kapur,40.00,50.00,50.00,0.00
kaloteel,Kalo Teel 200gm,72.00,80.00,80.00,15.00
